id,efectiva_a,tipo_via,rel_ir_barrio,cant_trafos,estadocort,estrato,grupomedidor,tarifa,fases_med,personasxm2,rel_viv_casa,rel_viv_apto,rel_viv_cuarto,rel_viv_temp,rel_viv_recibo,pers_x_viv,relacion_personas_primaria,relacion_personas_secundaria,relacion_personas_superior,relacion_personas_postgrado,relacion_pers_ning_estudio,relacion_pers_0_9,relacion_pers_10_19,relacion_pers_20_29,relacion_pers_30_39,relacion_pers_40_49,relacion_pers_50_59,relacion_pers_60_69,relacion_pers_70_79,relacion_pers_80_mas,condicion
1936,SI,8,0.0048845470692717,390,1,5.0,C2SB,1,1.0,0.0004538713466716,1.0,0.0,0.0,0.0,0.923076923076923,2.230769230769231,0.2758620689655172,0.4137931034482758,0.2413793103448275,0.0344827586206896,0.0,0.0344827586206896,0.2413793103448275,0.2758620689655172,0.1379310344827586,0.1724137931034482,0.1379310344827586,0.0,0.0,0.0,0
5065,NO,1,0.0023501762632197,109,95,5.0,B3SK,2,2.0,0.015955828703645,0.0,1.0,0.0,0.0476190476190476,1.0,1.809523809523809,0.1052631578947368,0.3157894736842105,0.3947368421052631,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0526315789473684,0.0789473684210526,0.0789473684210526,0.131578947368421,0.0789473684210526,0.1578947368421052,0.1578947368421052,0.2368421052631578,0
2868,NO,1,0.0023501762632197,109,95,5.0,B3NK,2,2.0,0.015955828703645,0.0,1.0,0.0,0.0476190476190476,1.0,1.809523809523809,0.1052631578947368,0.3157894736842105,0.3947368421052631,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0526315789473684,0.0789473684210526,0.0789473684210526,0.131578947368421,0.0789473684210526,0.1578947368421052,0.1578947368421052,0.2368421052631578,0
2884,NO,1,0.0023501762632197,109,95,5.0,B3NK,2,2.0,0.015955828703645,0.0,1.0,0.0,0.0476190476190476,1.0,1.809523809523809,0.1052631578947368,0.3157894736842105,0.3947368421052631,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0526315789473684,0.0789473684210526,0.0789473684210526,0.131578947368421,0.0789473684210526,0.1578947368421052,0.1578947368421052,0.2368421052631578,0
2883,NO,1,0.0023501762632197,109,95,5.0,B3NK,2,2.0,0.015955828703645,0.0,1.0,0.0,0.0476190476190476,1.0,1.809523809523809,0.1052631578947368,0.3157894736842105,0.3947368421052631,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0526315789473684,0.0789473684210526,0.0789473684210526,0.131578947368421,0.0789473684210526,0.1578947368421052,0.1578947368421052,0.2368421052631578,0
5064,NO,1,0.0023501762632197,109,95,5.0,B3SK,2,2.0,0.015955828703645,0.0,1.0,0.0,0.0476190476190476,1.0,1.809523809523809,0.1052631578947368,0.3157894736842105,0.3947368421052631,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0526315789473684,0.0789473684210526,0.0789473684210526,0.131578947368421,0.0789473684210526,0.1578947368421052,0.1578947368421052,0.2368421052631578,0
3733,SI,3,0.0023501762632197,109,5,5.0,B3PD,2,2.0,0.0110713210275019,0.1071428571428571,0.875,0.0178571428571428,0.2142857142857142,1.0,1.3571428571428572,0.0657894736842105,0.2631578947368421,0.5,0.1578947368421052,0.0,0.0,0.0657894736842105,0.1842105263157894,0.131578947368421,0.1184210526315789,0.1578947368421052,0.1447368421052631,0.131578947368421,0.0657894736842105,0
5528,NO,3,0.0009099181073703,141,1,4.0,B3SK,1,2.0,0.0115726672166701,0.0512820512820512,0.7435897435897435,0.2051282051282051,0.282051282051282,1.0,1.2564102564102564,0.1428571428571428,0.3877551020408163,0.4489795918367346,0.0,0.0,0.0408163265306122,0.1020408163265306,0.0612244897959183,0.1836734693877551,0.1224489795918367,0.2244897959183673,0.1224489795918367,0.0612244897959183,0.0816326530612244,9
2982,NO,1,0.0009099181073703,141,95,4.0,B3NK,1,2.0,0.0115726672166701,0.0512820512820512,0.7435897435897435,0.2051282051282051,0.282051282051282,1.0,1.2564102564102564,0.1428571428571428,0.3877551020408163,0.4489795918367346,0.0,0.0,0.0408163265306122,0.1020408163265306,0.0612244897959183,0.1836734693877551,0.1224489795918367,0.2244897959183673,0.1224489795918367,0.0612244897959183,0.0816326530612244,9
5819,NO,3,0.0009099181073703,141,95,9.0,B3SK,2,2.0,0.006653435509823,0.5405405405405405,0.4594594594594594,0.0,0.2432432432432432,1.0,1.3243243243243243,0.0816326530612244,0.2448979591836734,0.6326530612244897,0.0204081632653061,0.0,0.0204081632653061,0.0408163265306122,0.2448979591836734,0.1836734693877551,0.1224489795918367,0.1632653061224489,0.1836734693877551,0.0408163265306122,0.0,0
5755,NO,1,0.0009940357852882,67,95,5.0,B3SK,1,2.0,0.018112472352263,0.1,0.9,0.0,0.0454545454545454,1.0,2.245454545454545,0.1012145748987854,0.2064777327935222,0.4534412955465587,0.2186234817813765,0.0,0.020242914979757,0.117408906882591,0.0850202429149797,0.1052631578947368,0.1093117408906882,0.2550607287449392,0.1862348178137651,0.0850202429149797,0.0364372469635627,0
494,NO,3,0.0,191,1,5.0,AIHP,1,3.0,0.0334750016900209,0.0,1.0,0.0,0.0816326530612244,1.0,1.1836734693877553,0.0172413793103448,0.1551724137931034,0.6724137931034482,0.1206896551724137,0.0172413793103448,0.0,0.0344827586206896,0.1034482758620689,0.2758620689655172,0.1206896551724137,0.1379310344827586,0.0862068965517241,0.1551724137931034,0.0862068965517241,9
1063,SI,8,0.0162616822429906,72,1,3.0,ESEC,1,1.0,0.0047396139493047,0.7692307692307692,0.1538461538461538,0.0769230769230769,0.0769230769230769,1.0,2.0769230769230766,0.2592592592592592,0.5925925925925924,0.037037037037037,0.0,0.037037037037037,0.1481481481481481,0.2592592592592592,0.2222222222222222,0.2222222222222222,0.037037037037037,0.0,0.1111111111111111,0.0,0.0,0
6374,NO,1,0.0050167224080267,212,1,4.0,BEMP,2,3.0,0.0142351456088374,0.0545454545454545,0.9454545454545454,0.0,0.0181818181818181,1.0,2.2181818181818183,0.0901639344262295,0.2377049180327868,0.4180327868852459,0.2049180327868852,0.0081967213114754,0.0573770491803278,0.081967213114754,0.0983606557377049,0.1065573770491803,0.0901639344262295,0.1229508196721311,0.1229508196721311,0.1721311475409836,0.1475409836065573,0
1064,SI,8,0.0162616822429906,72,1,3.0,EIEM,1,1.0,0.0070327042131162,0.7862068965517242,0.2,0.0137931034482758,0.1310344827586206,0.9816513761467888,2.675862068965517,0.3195876288659793,0.5077319587628865,0.0618556701030927,0.0025773195876288,0.0335051546391752,0.1572164948453608,0.1314432989690721,0.211340206185567,0.1572164948453608,0.1443298969072164,0.0773195876288659,0.0721649484536082,0.0438144329896907,0.0051546391752577,5
2570,NO,0,0.0022121854548806,463,1,5.0,FIHE,1,2.0,0.0004307016197269,1.0,0.0,0.0,0.2298850574712643,1.0,2.402298850574713,0.0717703349282296,0.2535885167464114,0.4306220095693779,0.1913875598086124,0.0095693779904306,0.0717703349282296,0.1674641148325358,0.1052631578947368,0.0765550239234449,0.1196172248803827,0.1961722488038277,0.1866028708133971,0.0382775119617224,0.0382775119617224,0
4251,NO,1,0.0021164021164021,103,1,5.0,B3PE,2,2.0,0.0083939768641161,1.0,0.0,0.0,0.0,1.0,3.3,0.1212121212121212,0.2121212121212121,0.4848484848484848,0.1515151515151515,0.0,0.0606060606060606,0.0909090909090909,0.1515151515151515,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.0303030303030303,0.0303030303030303,0
5900,NO,1,0.0050167224080267,212,1,4.0,B3SK,1,2.0,0.0123352785202182,0.5517241379310344,0.4482758620689655,0.0,0.0689655172413793,1.0,2.2068965517241375,0.109375,0.171875,0.40625,0.03125,0.015625,0.109375,0.078125,0.203125,0.15625,0.171875,0.109375,0.09375,0.046875,0.03125,0
5044,NO,1,0.0050167224080267,212,1,5.0,B3SK,1,2.0,0.0046655763147672,0.2631578947368421,0.5789473684210527,0.1578947368421052,0.3508771929824561,1.0,1.2280701754385963,0.1,0.2285714285714285,0.5142857142857142,0.0285714285714285,0.0,0.0857142857142857,0.0285714285714285,0.1857142857142857,0.1714285714285714,0.1142857142857142,0.1857142857142857,0.1571428571428571,0.0428571428571428,0.0285714285714285,9
3341,NO,3,0.0050167224080267,212,95,9.0,B3PA,2,2.0,0.0075255244561925,0.3809523809523809,0.5714285714285714,0.0476190476190476,0.238095238095238,1.0,1.9523809523809523,0.073170731707317,0.2926829268292682,0.4634146341463414,0.097560975609756,0.024390243902439,0.048780487804878,0.097560975609756,0.1951219512195121,0.1707317073170731,0.1219512195121951,0.1951219512195121,0.097560975609756,0.048780487804878,0.024390243902439,0
5775,NO,3,0.0050167224080267,212,1,4.0,B3SK,1,2.0,0.0197111207633297,0.0633802816901408,0.9154929577464788,0.0211267605633802,0.0704225352112676,0.9724770642201834,1.6408450704225352,0.1459227467811158,0.2918454935622317,0.4291845493562231,0.0815450643776824,0.0128755364806866,0.0515021459227467,0.0429184549356223,0.1502145922746781,0.0987124463519313,0.1158798283261802,0.1030042918454935,0.1545064377682403,0.1630901287553648,0.1201716738197424,9
368,SI,3,0.0050167224080267,212,1,4.0,R32P,2,2.0,0.0031800943141365,0.8,0.2,0.0,0.0,1.0,2.8,0.0714285714285714,0.3571428571428571,0.4285714285714285,0.0,0.0714285714285714,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.2142857142857142,0.1428571428571428,0.2142857142857142,0.0,0.1428571428571428,0
5772,NO,3,0.0050167224080267,212,1,4.0,B3SK,1,2.0,0.0122373146971444,0.0952380952380952,0.9047619047619048,0.0,0.238095238095238,1.0,1.6666666666666667,0.0428571428571428,0.2,0.3857142857142857,0.2,0.0142857142857142,0.0571428571428571,0.0714285714285714,0.0857142857142857,0.1857142857142857,0.1285714285714285,0.0142857142857142,0.2285714285714285,0.2142857142857142,0.0142857142857142,9
7356,NO,2,0.0040595399188092,76,5,1.0,C22D,2,1.0,0.0414835905987305,0.6046511627906976,0.2093023255813953,0.1860465116279069,0.0930232558139534,1.0,2.1860465116279073,0.4361702127659574,0.3723404255319148,0.0425531914893617,0.0106382978723404,0.0425531914893617,0.1595744680851063,0.2234042553191489,0.1702127659574468,0.0957446808510638,0.0957446808510638,0.1382978723404255,0.0638297872340425,0.0319148936170212,0.0212765957446808,9
6233,NO,3,0.0,191,1,5.0,B3SK,2,2.0,0.0051068521532889,0.5454545454545454,0.4545454545454545,0.0,0.2272727272727272,1.0,1.4545454545454544,0.09375,0.28125,0.4375,0.125,0.0,0.03125,0.03125,0.21875,0.125,0.09375,0.125,0.1875,0.125,0.0625,9
5592,NO,3,0.0,191,1,5.0,B3SK,2,2.0,0.0051068521532889,0.5454545454545454,0.4545454545454545,0.0,0.2272727272727272,1.0,1.4545454545454544,0.09375,0.28125,0.4375,0.125,0.0,0.03125,0.03125,0.21875,0.125,0.09375,0.125,0.1875,0.125,0.0625,9
214,SI,3,0.0050167224080267,212,1,4.0,D32P,2,2.0,0.0022409417990028,0.923076923076923,0.0769230769230769,0.0,0.3846153846153846,1.0,2.1538461538461537,0.0714285714285714,0.2857142857142857,0.1428571428571428,0.0357142857142857,0.0,0.1428571428571428,0.1428571428571428,0.1071428571428571,0.2142857142857142,0.1785714285714285,0.0714285714285714,0.1071428571428571,0.0357142857142857,0.0,0
5850,NO,3,0.0009099181073703,141,1,4.0,B3SK,2,2.0,0.0127366249666567,0.0,0.9746835443037974,0.0253164556962025,0.2278481012658227,1.0,1.0126582278481011,0.05,0.1625,0.5125,0.2125,0.025,0.025,0.0125,0.1125,0.25,0.125,0.0875,0.15,0.1375,0.1,9
421,NO,3,0.0050167224080267,212,1,5.0,U4PV,2,3.0,0.0046655763147672,0.2631578947368421,0.5789473684210527,0.1578947368421052,0.3508771929824561,1.0,1.2280701754385963,0.1,0.2285714285714285,0.5142857142857142,0.0285714285714285,0.0,0.0857142857142857,0.0285714285714285,0.1857142857142857,0.1714285714285714,0.1142857142857142,0.1857142857142857,0.1571428571428571,0.0428571428571428,0.0285714285714285,0
1939,SI,8,0.0048845470692717,390,1,5.0,M2PA,1,1.0,0.0004538713466716,1.0,0.0,0.0,0.0,0.923076923076923,2.230769230769231,0.2758620689655172,0.4137931034482758,0.2413793103448275,0.0344827586206896,0.0,0.0344827586206896,0.2413793103448275,0.2758620689655172,0.1379310344827586,0.1724137931034482,0.1379310344827586,0.0,0.0,0.0,0
6322,NO,3,0.0,81,1,9.0,BAEP,3,3.0,0.0043731217066699,0.1578947368421052,0.7894736842105263,0.0526315789473684,0.0,1.0,1.6842105263157896,0.09375,0.1875,0.28125,0.1875,0.0,0.03125,0.09375,0.125,0.0625,0.0625,0.15625,0.21875,0.15625,0.09375,0
6276,NO,1,0.0,49,1,9.0,BAEG,3,3.0,0.0408626492049432,0.0416666666666666,0.9583333333333331,0.0,0.1805555555555555,0.981132075471698,1.4861111111111112,0.0560747663551401,0.2803738317757009,0.4018691588785046,0.2149532710280373,0.0186915887850467,0.0467289719626168,0.0747663551401869,0.0747663551401869,0.02803738317757,0.1308411214953271,0.1682242990654205,0.1214953271028037,0.2242990654205607,0.1308411214953271,9
572,NO,2,0.0021171489061397,98,1,5.0,BAEP,3,3.0,0.0023811522295839,1.0,0.0,0.0,0.1666666666666666,1.0,2.666666666666667,0.0625,0.375,0.3125,0.0,0.0,0.0625,0.125,0.1875,0.1875,0.125,0.125,0.0625,0.0,0.125,9
6411,NO,9,0.0001677852348993,93,95,2.0,C21B,1,1.0,0.0738932917839942,0.3846153846153846,0.6,0.0153846153846153,0.0,1.0,3.523076923076923,0.2314410480349344,0.5327510917030567,0.1703056768558951,0.0,0.0131004366812227,0.1266375545851528,0.1965065502183406,0.1615720524017467,0.1921397379912663,0.1222707423580786,0.0786026200873362,0.0917030567685589,0.0218340611353711,0.0087336244541484,0
447,NO,1,0.0004247787610619,151,1,5.0,U4PV,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
452,NO,1,0.0048845470692717,390,1,5.0,U4PW,1,3.0,0.000112816020453,0.0373134328358208,0.9626865671641792,0.0,0.8656716417910447,1.0,0.2761194029850746,0.1351351351351351,0.2972972972972972,0.1891891891891891,0.1891891891891891,0.054054054054054,0.1621621621621621,0.1891891891891891,0.1081081081081081,0.2972972972972972,0.1891891891891891,0.054054054054054,0.0,0.0,0.0,9
448,NO,1,0.0048845470692717,390,1,4.0,U4PV,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6666,NO,2,0.0,33,1,2.0,C21E,1,1.0,0.014750109441122,0.5585585585585585,0.3783783783783783,0.063063063063063,0.009009009009009,1.0,3.2792792792792795,0.2692307692307692,0.5302197802197802,0.1098901098901098,0.0027472527472527,0.0247252747252747,0.1263736263736263,0.1291208791208791,0.1758241758241758,0.162087912087912,0.1373626373626373,0.0934065934065934,0.0961538461538461,0.0467032967032967,0.0329670329670329,0
5709,SI,2,0.0004770992366412,36,1,3.0,B3SK,1,2.0,0.0471675543841041,0.2131147540983606,0.7868852459016393,0.0,0.0655737704918032,1.0,2.704918032786885,0.1818181818181818,0.4787878787878787,0.2666666666666666,0.0181818181818181,0.0242424242424242,0.0909090909090909,0.1212121212121212,0.2303030303030303,0.1212121212121212,0.1575757575757575,0.1636363636363636,0.0424242424242424,0.0424242424242424,0.0303030303030303,0
496,NO,2,0.0,80,1,4.0,U42A,1,3.0,0.0437784640534347,0.0203045685279187,0.9746192893401016,0.0050761421319796,0.0203045685279187,1.0,2.6345177664974617,0.1001926782273603,0.2581888246628131,0.420038535645472,0.1579961464354527,0.0134874759152215,0.0828516377649325,0.1059730250481695,0.1522157996146435,0.1425818882466281,0.1329479768786127,0.1445086705202312,0.1310211946050096,0.071290944123314,0.0366088631984585,9
4232,NO,1,0.0,80,1,5.0,B3PE,2,2.0,0.0107082994657621,0.9859154929577464,0.0140845070422535,0.0,0.0422535211267605,0.984126984126984,2.6901408450704225,0.1204188481675392,0.2670157068062827,0.4136125654450261,0.1361256544502617,0.0209424083769633,0.0785340314136125,0.1832460732984293,0.1151832460732984,0.1151832460732984,0.1727748691099476,0.1308900523560209,0.1151832460732984,0.0732984293193717,0.0157068062827225,0
412,NO,3,0.0021164021164021,103,1,4.0,U4PQ,2,3.0,0.0117100246307399,0.037037037037037,0.9444444444444444,0.0185185185185185,0.0555555555555555,1.0,1.4444444444444444,0.0897435897435897,0.3461538461538461,0.4358974358974358,0.1025641025641025,0.0128205128205128,0.0384615384615384,0.0384615384615384,0.1153846153846153,0.1923076923076923,0.1538461538461538,0.1666666666666666,0.1025641025641025,0.1282051282051282,0.0641025641025641,0
5061,NO,3,0.0021164021164021,103,1,5.0,B3SK,2,2.0,0.004955112363986,0.75,0.25,0.0,0.25,1.0,2.083333333333333,0.08,0.32,0.52,0.08,0.0,0.0,0.16,0.08,0.08,0.0,0.2,0.12,0.08,0.28,0
6442,NO,2,0.0006997900629811,59,1,2.0,C21C,1,1.0,0.0586125789373812,0.6612903225806451,0.3225806451612903,0.0,0.0806451612903225,1.0,3.274193548387097,0.3201970443349753,0.3842364532019704,0.2068965517241379,0.0147783251231527,0.0197044334975369,0.0935960591133004,0.1280788177339901,0.2068965517241379,0.1330049261083743,0.1231527093596059,0.1625615763546798,0.0492610837438423,0.0788177339901477,0.0246305418719211,0
7040,NO,2,0.0002977963073257,49,1,1.0,C22D,1,1.0,0.0578626315686283,0.15,0.825,0.025,0.0,1.0,2.075,0.2469879518072289,0.5240963855421686,0.108433734939759,0.0,0.0421686746987951,0.1506024096385542,0.1987951807228915,0.1686746987951807,0.1626506024096385,0.144578313253012,0.0903614457831325,0.072289156626506,0.0060240963855421,0.0060240963855421,0
6503,NO,2,0.0,11,1,3.0,C21C,1,1.0,0.060694174566479,0.3582089552238805,0.6417910447761194,0.0,0.0597014925373134,1.0,2.507462686567164,0.2142857142857142,0.3988095238095238,0.3154761904761904,0.0178571428571428,0.0059523809523809,0.0952380952380952,0.1607142857142857,0.1845238095238095,0.1904761904761904,0.1071428571428571,0.1666666666666666,0.0476190476190476,0.0416666666666666,0.0059523809523809,9
6787,NO,2,0.0003772161448509,29,1,2.0,C22A,1,1.0,0.0756200151424078,0.2191780821917808,0.7808219178082191,0.0,0.136986301369863,1.0,2.26027397260274,0.2969696969696969,0.509090909090909,0.0909090909090909,0.006060606060606,0.0181818181818181,0.1272727272727272,0.1454545454545454,0.1878787878787878,0.1333333333333333,0.1393939393939393,0.0606060606060606,0.1393939393939393,0.0545454545454545,0.0121212121212121,0
7204,NO,6,0.0,7,1,2.0,C22D,1,1.0,0.0349634079704784,0.0,1.0,0.0,0.0,1.0,3.4,0.4117647058823529,0.5294117647058822,0.0588235294117647,0.0,0.0,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.0,0.1764705882352941,0.1764705882352941,0.1176470588235294,0.0,0
5872,NO,6,0.0010362694300518,48,1,8.0,B3SK,1,2.0,0.024025407715243,0.5,0.4705882352941176,0.0294117647058823,0.0,1.0,2.833333333333333,0.1487889273356401,0.3252595155709342,0.4221453287197231,0.0415224913494809,0.0242214532871972,0.0553633217993079,0.0761245674740484,0.1764705882352941,0.1072664359861591,0.1557093425605536,0.1453287197231833,0.1211072664359861,0.1038062283737024,0.0588235294117647,0
5658,NO,2,0.0,21,1,3.0,B3SK,1,2.0,0.0408689789548654,0.273356401384083,0.7128027681660899,0.0138408304498269,0.0415224913494809,0.9963503649635036,3.0207612456747404,0.1786941580756013,0.4009163802978235,0.3253150057273768,0.0274914089347079,0.0103092783505154,0.120274914089347,0.1397479954180985,0.1706758304696449,0.1649484536082474,0.1397479954180985,0.1214203894616265,0.0790378006872852,0.0378006872852233,0.0263459335624284,0
6542,NO,9,0.0001677852348993,93,1,2.0,C21C,1,1.0,0.0929833290023678,0.76,0.24,0.0,0.06,1.0,2.94,0.2448979591836734,0.585034013605442,0.1224489795918367,0.0068027210884353,0.0068027210884353,0.1020408163265306,0.1360544217687074,0.1904761904761904,0.1700680272108843,0.1088435374149659,0.1564625850340136,0.0680272108843537,0.0408163265306122,0.0272108843537414,0
5033,NO,1,0.0018231540565177,30,1,4.0,B3SK,1,2.0,0.0149606591822727,0.625,0.375,0.0,0.0,1.0,2.875,0.1594202898550724,0.217391304347826,0.4782608695652173,0.1304347826086956,0.0144927536231884,0.072463768115942,0.1159420289855072,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.1594202898550724,0.2028985507246376,0.1014492753623188,0.0434782608695652,0
6934,NO,2,0.0005367686527106,28,1,3.0,C22D,1,1.0,0.0414670891342145,0.5901639344262295,0.4098360655737704,0.0,0.0491803278688524,1.0,2.7704918032786883,0.1597633136094674,0.4201183431952662,0.3372781065088757,0.0059171597633136,0.0059171597633136,0.0946745562130177,0.136094674556213,0.1479289940828402,0.1538461538461538,0.1538461538461538,0.0946745562130177,0.1005917159763313,0.0769230769230769,0.0414201183431952,9
145,SI,1,0.0016094420600858,57,1,2.0,R33P,2,2.0,0.0359753737348275,0.810126582278481,0.1898734177215189,0.0,0.0379746835443037,1.0,1.8354430379746836,0.296551724137931,0.4620689655172413,0.1517241379310344,0.0,0.0206896551724137,0.1379310344827586,0.1310344827586206,0.193103448275862,0.1793103448275862,0.0758620689655172,0.1517241379310344,0.0689655172413793,0.0482758620689655,0.0137931034482758,0
449,NO,3,0.0048845470692717,390,1,4.0,U4PQ,1,3.0,0.0020273157920335,0.0094936708860759,0.9873417721518988,0.0031645569620253,0.3449367088607594,0.997506234413965,1.4224683544303796,0.0989988876529477,0.2424916573971078,0.5105672969966629,0.0756395995550611,0.0022246941045606,0.1067853170189098,0.0945494994438264,0.2569521690767519,0.2791991101223581,0.1078976640711902,0.0700778642936596,0.0556173526140155,0.0244716351501668,0.0044493882091212,9
6459,NO,9,0.0020120724346076,26,1,3.0,C21C,1,1.0,0.0484799078497426,0.82,0.18,0.0,0.06,1.0,1.62,0.1975308641975308,0.5555555555555555,0.1358024691358024,0.0123456790123456,0.0123456790123456,0.074074074074074,0.1481481481481481,0.1728395061728395,0.1481481481481481,0.2222222222222222,0.0987654320987654,0.0864197530864197,0.037037037037037,0.0123456790123456,9
6547,NO,9,0.0020120724346076,26,1,3.0,C21C,1,1.0,0.050517619403959,0.923076923076923,0.0769230769230769,0.0,0.0769230769230769,1.0,2.730769230769231,0.2253521126760563,0.5352112676056338,0.1830985915492957,0.0,0.0,0.0845070422535211,0.1830985915492957,0.2816901408450704,0.1408450704225352,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0422535211267605,0.0140845070422535,0
6844,NO,2,0.0,25,1,3.0,C22D,1,1.0,0.0423414765185286,0.5344827586206896,0.4482758620689655,0.0172413793103448,0.0,1.0,2.862068965517241,0.1867469879518072,0.3253012048192771,0.4096385542168674,0.0301204819277108,0.0180722891566265,0.0963855421686746,0.1024096385542168,0.108433734939759,0.1626506024096385,0.0783132530120481,0.1927710843373493,0.1506024096385542,0.0421686746987951,0.0662650602409638,0
6482,NO,9,0.0020120724346076,26,4,3.0,C21C,1,1.0,0.050517619403959,0.923076923076923,0.0769230769230769,0.0,0.0769230769230769,1.0,2.730769230769231,0.2253521126760563,0.5352112676056338,0.1830985915492957,0.0,0.0,0.0845070422535211,0.1830985915492957,0.2816901408450704,0.1408450704225352,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0422535211267605,0.0140845070422535,0
181,SI,1,0.0005126890540886,34,1,9.0,C2NB,3,1.0,0.0147189617522571,0.8461538461538461,0.1538461538461538,0.0,0.0192307692307692,1.0,2.5192307692307687,0.3435114503816793,0.465648854961832,0.1068702290076335,0.0,0.0305343511450381,0.0916030534351145,0.183206106870229,0.183206106870229,0.1450381679389312,0.1908396946564885,0.1221374045801526,0.0458015267175572,0.0229007633587786,0.015267175572519,0
434,NO,3,0.0,37,1,6.0,U42A,2,3.0,0.0009703654562327,0.1830985915492957,0.7746478873239436,0.0422535211267605,0.1549295774647887,1.0,1.8450704225352117,0.0610687022900763,0.1679389312977099,0.381679389312977,0.1908396946564885,0.0229007633587786,0.1374045801526717,0.0916030534351145,0.1526717557251908,0.1603053435114503,0.183206106870229,0.1221374045801526,0.099236641221374,0.0305343511450381,0.0229007633587786,9
637,NO,2,0.0,39,1,9.0,U4EW,19,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7142,NO,2,0.0010554089709762,14,1,2.0,C22D,1,1.0,0.0723224460560731,0.2575757575757575,0.7272727272727272,0.0151515151515151,0.0757575757575757,1.0,3.1515151515151514,0.3028846153846153,0.4711538461538461,0.0865384615384615,0.0096153846153846,0.0096153846153846,0.1634615384615384,0.1346153846153846,0.173076923076923,0.1298076923076923,0.125,0.110576923076923,0.1009615384615384,0.0336538461538461,0.0288461538461538,0
6137,NO,6,0.0010235414534288,33,4,9.0,B3SK,3,2.0,0.0058214258846632,1.0,0.0,0.0,0.2727272727272727,1.0,2.363636363636364,0.3461538461538461,0.423076923076923,0.0769230769230769,0.0769230769230769,0.0384615384615384,0.1153846153846153,0.1153846153846153,0.0384615384615384,0.0769230769230769,0.1923076923076923,0.0384615384615384,0.2307692307692307,0.1923076923076923,0.0,0
6168,NO,2,0.0,42,4,3.0,B3SK,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6660,NO,1,0.0005272871078302,83,4,1.0,C21E,1,1.0,0.08586829842045,0.54,0.42,0.04,0.12,1.0,2.58,0.2093023255813953,0.5891472868217054,0.1085271317829457,0.0,0.0155038759689922,0.1395348837209302,0.2015503875968992,0.1782945736434108,0.1472868217054263,0.1395348837209302,0.1240310077519379,0.0465116279069767,0.0232558139534883,0.0,0
43,SI,1,0.0005364806866952,20,1,1.0,U4EW,19,3.0,0.0625381026236233,0.9310344827586206,0.0689655172413793,0.0,0.1724137931034482,1.0,2.275862068965517,0.2272727272727272,0.5,0.1969696969696969,0.0,0.0151515151515151,0.1212121212121212,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0606060606060606,0.2121212121212121,0.0909090909090909,0.0151515151515151,0.0,0
484,NO,2,0.0032017075773745,14,1,9.0,U42A,3,3.0,0.0015716404929116,0.8571428571428571,0.0,0.0,0.0,1.0,1.2857142857142856,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,0.2222222222222222,0.5555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0
24,SI,2,0.0011560693641618,4,1,9.0,R4EQ,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
440,NO,2,0.0048845470692717,390,1,9.0,U4PQ,8,3.0,0.0051632041878357,0.0691244239631336,0.9308755760368664,0.0,0.2442396313364055,1.0,0.6129032258064516,0.1654135338345864,0.3984962406015037,0.3157894736842105,0.0526315789473684,0.0150375939849624,0.1203007518796992,0.112781954887218,0.1954887218045112,0.18796992481203,0.1052631578947368,0.0902255639097744,0.1278195488721804,0.0451127819548872,0.0150375939849624,0
6392,NO,1,0.0011764705882352,90,1,9.0,BLDT,8,3.0,0.0159765271733736,0.5952380952380952,0.238095238095238,0.1666666666666666,0.0714285714285714,1.0,2.2857142857142856,0.1979166666666666,0.4583333333333333,0.25,0.0,0.0104166666666666,0.0520833333333333,0.0729166666666666,0.1354166666666666,0.125,0.125,0.1875,0.1979166666666666,0.09375,0.0104166666666666,0
